cluster,heatwave_type,exposure,log_rr,ci_low,ci_high,display_high,common_support_high,y_min,y_max,phenotype_name,line_segment,axis_expansion_factor
2,compound,7.42130815972222,-0.0233341473979343,-0.0949653322731844,0.0482970374773157,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,7.71816048611111,-0.0239738953609004,-0.0975272884792897,0.0495794977574888,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,8.0150128125,-0.0245864022095739,-0.1000164916976318,0.0508436872784838,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,8.31186513888889,-0.0251719571892107,-0.1024289937643113,0.0520850793858898,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,8.60871746527777,-0.0257308495450665,-0.1047610634867308,0.0532993643965976,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,8.90556979166666,-0.0262633685223974,-0.1070092048946713,0.0544824678498764,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,9.20242211805555,-0.0267698033664591,-0.1091701735249262,0.0556305667920079,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,9.49927444444444,-0.0272504433225076,-0.1112409906594376,0.0567401040144223,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,9.79612677083333,-0.0277055776357987,-0.1132189554602506,0.0578078001886532,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,10.0929790972222,-0.0281354955515882,-0.1151016549676748,0.0588306638644983,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,10.3898314236111,-0.0285404863151321,-0.1168869719504982,0.0598059993202338,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,10.68668375,-0.0289208391716863,-0.1185730906186817,0.0607314122753089,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,10.9835360763889,-0.0292768433665066,-0.1201585002294306,0.0616048134964173,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,11.2803884027778,-0.0296087881448488,-0.1216419966366746,0.0624244203469769,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,11.5772407291667,-0.0299169627519689,-0.1230226818516188,0.0631887563476809,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,11.8740930555556,-0.0302016564331227,-0.1242999616980091,0.0638966488317636,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,12.1709453819444,-0.030463158433566,-0.1254735416599717,0.0645472247928396,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,12.4677977083333,-0.0307017579985549,-0.1265434210326616,0.0651399050355517,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,12.48609375,-0.03071572094496,-0.1266059736832933,0.0651745317933732,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,12.7646500347222,-0.0309177443733451,-0.1275098854964335,0.0656743967497432,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,13.0615023611111,-0.0311114068031925,-0.1283734982438416,0.0661506846374565,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,13.3583546875,-0.031283034533353,-0.129135089795446,0.06656902072874,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,13.6552070138889,-0.0314329168090824,-0.1297957466452419,0.0669299130270771,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,13.9520593402778,-0.0315613428756367,-0.1303567988795604,0.067234113128287,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,14.2489116666667,-0.0316686019782716,-0.1308198069146139,0.0674826029580706,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,14.5457639930556,-0.0317549833622432,-0.1311865474975714,0.067676580773085,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,14.8426163194444,-0.0318207762728071,-0.1314589991142664,0.0678174465686521,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,15.1394686458333,-0.0318662699552194,-0.1316393269434866,0.0679067870330477,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,15.4363209722222,-0.0318917536547359,-0.1317298674934099,0.067946360183938,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,15.7331732986111,-0.0318975166166124,-0.13173311305028,0.0679380798170551,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,16.030025625,-0.0318838480861049,-0.1316516960629934,0.0678839998907834,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,16.3268779513889,-0.0318510373084692,-0.1314883735800545,0.067786298963116,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,16.6237302777778,-0.0317993735289612,-0.1312460118474951,0.0676472647895726,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,16.9205826041667,-0.0317291459928367,-0.1309275711679724,0.0674692791822989,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,17.2174349305555,-0.0316406439453517,-0.1305360911125216,0.0672548032218181,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,17.5142872569444,-0.0315341566317619,-0.1300746761674472,0.0670063629039232,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,17.8111395833333,-0.0314099732973233,-0.1295464818897386,0.0667265352950918,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,18.1079919097222,-0.0312683831872918,-0.1289547016352788,0.0664179352606951,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,18.4048442361111,-0.0311096755469232,-0.1283025539151153,0.0660832028212689,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,18.7016965625,-0.0309341396214733,-0.1275932704262377,0.065724991183291,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,18.9985488888889,-0.0307420646561981,-0.1268300847947668,0.0653459554823704,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,19.2954012152778,-0.0305337398963535,-0.1260162220612695,0.0649487422685625,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,19.5922535416667,-0.0303094545871952,-0.1251548889301216,0.064535979755731,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,19.8891058680556,-0.0300694979739792,-0.124249264797517,0.0641102688495584,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,20.1859581944444,-0.0298141593019615,-0.1233024935658941,0.063674174961971,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,20.4828105208333,-0.0295437278163977,-0.1223176762462471,0.0632302206134515,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,20.7796628472222,-0.0292584927625438,-0.1212978643440519,0.0627808788189642,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,21.0765151736111,-0.0289587433856557,-0.120246054019343,0.0623285672480315,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,21.3733675,-0.0286447689309892,-0.1191651810068738,0.0618756431448953,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,21.6702198263889,-0.0283168586438002,-0.118058116278246,0.0614243989906454,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,21.9670721527778,-0.0279753017693446,-0.1169276624244093,0.06097705888572,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,22.2639244791667,-0.0276203875528783,-0.1157765507339983,0.0605357756282417,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,22.5607768055555,-0.0272524052396572,-0.1146074389405674,0.0601026284612529,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,22.8576291319444,-0.026871644074937,-0.1134229096098838,0.0596796214600097,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,23.1544814583333,-0.0264783933039737,-0.1122254691370331,0.0592686825290856,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,23.4513337847222,-0.0260729421720231,-0.1110175473221206,0.0588716629780743,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,23.7481861111111,-0.0256555799243411,-0.1098014974928366,0.0584903376441542,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,24.0450384375,-0.0252265958061837,-0.1085795971420128,0.0581264055296454,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,24.3418907638889,-0.0247862790628065,-0.1073540490485391,0.0577814909229258,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,24.6387430902778,-0.0243349189394657,-0.1061269828505827,0.0574571449716512,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,24.9355954166667,-0.0238728046814169,-0.1049004570409356,0.0571548476781017,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,25.2324477430556,-0.0234002255339162,-0.1036764613554793,0.0568760102876468,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,25.5293000694444,-0.0229174707422194,-0.1024569195271699,0.0566219780427309,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,25.8261523958333,-0.0224248295515822,-0.1012436923795869,0.0563940332764224,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,26.1230047222222,-0.0219225912072606,-0.1000385812359403,0.0561933988214189,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,26.4198570486111,-0.0214110449545105,-0.0988433316214394,0.0560212417124182,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,26.716709375,-0.0208904800385878,-0.0976596372391317,0.055878677161956,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,27.0135617013889,-0.0203611857047482,-0.0964891442016375,0.0557667727921409,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,27.3104140277778,-0.0198234511982478,-0.095333455503675,0.0556865531071794,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,27.6072663541667,-0.0192775657643423,-0.0941941357228484,0.0556390041941638,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,27.9041186805555,-0.0187238186482878,-0.0930727159388669,0.0556250786422911,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,28.2009710069444,-0.0181624990953399,-0.0919706988641586,0.0556457006734788,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,28.4978233333333,-0.0175938963507545,-0.090889564181755,0.0557017714802459,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,28.7946756597222,-0.0170182996597876,-0.0898307740893156,0.0557941747697403,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,29.0915279861111,-0.016435998267695,-0.0887957790512979,0.0559237825159078,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,29.3883803125,-0.0158472814197326,-0.0877860237645033,0.0560914609250379,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,29.6852326388889,-0.0152524383611563,-0.0868029533456057,0.056298076623293,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,29.9820849652778,-0.0146517583372219,-0.0858480197527759,0.0565445030783319,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,30.2789372916667,-0.0140455305931854,-0.084922688457199,0.0568316272708281,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,30.5757896180555,-0.0134340443743027,-0.0840284453841501,0.0571603566355445,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,30.8726419444444,-0.0128175889258294,-0.0831668041473762,0.0575316262957173,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,31.1694942708333,-0.0121964534930216,-0.0823393136048813,0.0579464066188381,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,31.4663465972222,-0.011570927321135,-0.0815475657688264,0.0584057111265563,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,31.7631989236111,-0.0109412996554256,-0.0807932041072369,0.0589106047963855,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,31.7807576271187,-0.0109039351587687,-0.0807497912856392,0.0589419209681016,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,32.06005125,-0.0103078235545648,-0.0800776244536018,0.0594619773444722,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,32.3569035763889,-0.0096705791638966,-0.0794008224551644,0.0600596641273711,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,32.6537559027778,-0.0090295950399947,-0.0787624327373544,0.0607032426573648,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,32.9506082291667,-0.0083848997304412,-0.0781621666501005,0.061392367189218,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,33.2474605555555,-0.0077365217828181,-0.0775998104194914,0.0621267668538552,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,33.5443128819444,-0.0070844897447068,-0.0770752234598435,0.0629062439704298,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,33.8411652083333,-0.0064288321636897,-0.0765883369117077,0.0637306725843282,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,34.1380175347222,-0.0057695775873486,-0.0761391523958608,0.0645999972211636,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,34.4348698611111,-0.0051067545632654,-0.0757277409743422,0.0655142318478114,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,34.7317221875,-0.0044403916390221,-0.0753542423105363,0.066473459032492,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,35.0285745138889,-0.0037705173622006,-0.0750188640211814,0.0674778292967801,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,35.3254268402778,-0.0030971602803829,-0.0747218812140169,0.068527560653251,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,35.6222791666667,-0.0024203489411509,-0.0744636362055474,0.0696229383232455,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,35.9191314930555,-0.0017401118920867,-0.0742445384141403,0.0707643146299667,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,36.2159838194444,-0.0010564776807719,-0.0740650644243545,0.0719521090628105,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,36.5128361458333,-0.0003694748547886,-0.073925758219053,0.0731868085094757,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,36.8096884722222,0.0003208680382811,-0.0738272315764683,0.0744689676530306,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,37.1065407986111,0.0010145224508556,-0.0737701646299738,0.0757992095316852,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,37.403393125,0.0017114598353528,-0.0737553065888801,0.0771782262595858,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,37.7002454513889,0.0024116516441907,-0.0737834766191043,0.0786067799074858,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,37.9970977777778,0.0031150693297875,-0.0738555648830794,0.0800857035426544,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,38.2939501041666,0.0038216843445608,-0.0739725337387647,0.0816159024278865,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,38.5908024305555,0.0045314681409294,-0.0741354190980963,0.0831983553799552,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,38.8876547569444,0.005244392171311,-0.0743453319456803,0.0848341162883023,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,39.1845070833333,0.0059604278881236,-0.0746034600189836,0.0865243157952308,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,39.4813594097222,0.0066795467437853,-0.074911069651718,0.0882701631392888,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,39.7782117361111,0.0074017201907143,-0.0752695077825413,0.0900729481639699,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,40.0750640625,0.0081269196813285,-0.0756802041316255,0.0919340434942826,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,40.3719163888889,0.008855116668046,-0.076144673548059,0.0938549068841511,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,40.6687687152778,0.0095862826032849,-0.0766645185314602,0.0958370837380302,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,40.9656210416667,0.0103203889394633,-0.0772414319315898,0.0978822098105166,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,41.2624733680555,0.0110574071289989,-0.0778771998301566,0.0999920140881546,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,41.5593256944444,0.0117973086243104,-0.0785737046094137,0.1021683218580346,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,41.8561780208333,0.0125400648778155,-0.0793329282125475,0.1044130579681785,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,42.1530303472222,0.0132856473419323,-0.0801569556012692,0.1067282502851339,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,42.4498826736111,0.0140340274690788,-0.0810479784164217,0.1091160333545795,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,42.746735,0.0147851767116733,-0.0820082988478243,0.1115786522711709,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,43.0435873263889,0.0155390665221335,-0.0830403337199924,0.1141184667642596,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,43.3404396527778,0.0162956683528778,-0.0841466188007789,0.1167379555065346,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,43.6372919791666,0.0170549536563238,-0.0853298133404089,0.1194397206530566,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,43.9341443055555,0.0178168938848902,-0.0865927048488042,0.1222264926185846,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,44.2309966319444,0.0185814604909947,-0.0879382141195141,0.1251011351015035,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,44.5278489583333,0.0193486249270554,-0.0893694005090212,0.128066650363132,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,44.8247012847222,0.0201183586454904,-0.0908894674806171,0.131126184771598,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,45.1215536111111,0.0208906330987177,-0.0925017684225018,0.1342830346199373,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,45.4184059375,0.0216654197391554,-0.0942098127502072,0.1375406522285182,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,45.7152582638889,0.0224426900192216,-0.0960172723039179,0.1409026523423612,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,46.0121105902778,0.0232224153913344,-0.0979279880517206,0.1443728188343895,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,46.3089629166667,0.0240045673079117,-0.0999459771102981,0.1479551117261216,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,46.6058152430555,0.0247891172213714,-0.102075440095064,0.1516536745378069,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,46.9026675694444,0.0255760365841321,-0.1043207688122306,0.155472841980495,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
2,compound,47.1995198958333,0.0263652968486116,-0.1066865543057877,0.1594171480030111,71.2445583333333,6.72,-0.20833908978242735,0.21513755032960954,Weak Oscillatory Response,continuous_full_curve,1.91693396516615
