"cluster","heatwave_type","activity_type","bin_left","bin_right","bar_height","histogram_scale"
"1","compound","run","6.282483333333329","7.067793749999995","0.0086913399801639","share"
"1","compound","run","7.067793749999995","7.853104166666661","0.0057159262932609","share"
"1","compound","run","7.853104166666661","8.638414583333327","0.0071514328965913","share"
"1","compound","run","8.638414583333327","9.423724999999994","0.0062248786344417","share"
"1","compound","run","9.423724999999994","10.20903541666666","0.0046980216108994","share"
"1","compound","run","10.20903541666666","10.994345833333323","0.0052069739520801","share"
"1","compound","run","10.994345833333323","11.779656249999992","0.0045153207704755","share"
"1","compound","run","11.779656249999992","12.564966666666658","0.0053374745523829","share"
"1","compound","run","12.564966666666658","13.350277083333324","0.0022315602651772","share"
"1","compound","run","13.350277083333324","14.13558749999999","0.0025317116458735","share"
"1","compound","run","14.13558749999999","14.920897916666656","0.0031711645873571","share"
"1","compound","run","14.920897916666656","15.706208333333322","0.0027144124862974","share"
"1","compound","run","15.706208333333322","16.49151874999999","0.003262515007569","share"
"1","compound","run","16.49151874999999","17.276829166666655","0.0020097092446625","share"
"1","compound","run","17.276829166666655","18.06213958333332","0.0035496163282351","share"
"1","compound","run","18.06213958333332","18.847449999999988","0.0036931669885681","share"
"1","compound","walk","0.0","0.7853104166666661","0.0012267056428459","share"
"1","compound","walk","0.7853104166666661","1.5706208333333322","0.0045805710706269","share"
"1","compound","walk","1.5706208333333322","2.3559312499999985","0.0043456699900819","share"
"1","compound","walk","2.3559312499999985","3.1412416666666645","0.0039933183692644","share"
"1","compound","walk","3.1412416666666645","3.9265520833333305","0.0027666127264185","share"
"1","compound","walk","3.9265520833333305","4.711862499999997","0.0031189643472359","share"
"1","compound","walk","4.711862499999997","5.497172916666663","0.0032233648274782","share"
"1","compound","walk","5.497172916666663","6.282483333333329","0.0021532599049955","share"
"1","compound","walk","6.282483333333329","7.067793749999995","0.002127159784935","share"
"1","compound","walk","7.067793749999995","7.853104166666661","0.0014746567834212","share"
"1","compound","walk","7.853104166666661","8.638414583333327","0.0016834577439056","share"
"1","compound","walk","8.638414583333327","9.423724999999994","0.001657357623845","share"
"1","compound","walk","9.423724999999994","10.20903541666666","0.001135355222634","share"
"1","compound","walk","10.20903541666666","10.994345833333323","0.0014746567834212","share"
"1","compound","walk","10.994345833333323","11.779656249999992","0.0014355066033303","share"
"1","compound","walk","11.779656249999992","12.564966666666658","0.0015660072036331","share"
"1","compound","walk","12.564966666666658","13.350277083333324","0.0005872527013624","share"
"1","compound","walk","13.350277083333324","14.13558749999999","0.0007699535417862","share"
"1","compound","walk","14.13558749999999","14.920897916666656","0.0010179046823615","share"
"1","compound","walk","14.920897916666656","15.706208333333322","0.0008874040820587","share"
"1","compound","walk","15.706208333333322","16.49151874999999","0.0007177533016651","share"
"1","compound","walk","16.49151874999999","17.276829166666655","0.0005481025212715","share"
"1","compound","walk","17.276829166666655","18.06213958333332","0.0011223051626037","share"
"1","compound","walk","18.06213958333332","18.847449999999988","0.0005742026413321","share"
"1","day","ride","0.0","0.5088125000000007","0.0411229523951904","share"
"1","day","ride","0.5088125000000007","1.0176250000000011","0.0520684279093607","share"
"1","day","ride","1.0176250000000011","1.526437500000002","0.0485018046686457","share"
"1","day","ride","1.526437500000002","2.0352500000000027","0.057172756978408","share"
"1","day","ride","2.0352500000000027","2.5440625000000034","0.047028169916494","share"
"1","day","ride","2.5440625000000034","3.052875000000004","0.0437285094931977","share"
"1","day","ride","3.052875000000004","3.561687500000005","0.030262904982594","share"
"1","day","ride","3.561687500000005","4.070500000000005","0.0344275249343271","share"
"1","day","ride","4.070500000000005","4.579312500000006","0.0251585759135467","share"
"1","day","ride","4.579312500000006","5.088125000000007","0.025489609807146","share"
"1","day","ride","5.088125000000007","5.596937500000007","0.0292164107383123","share"
"1","day","ride","5.596937500000007","6.105750000000008","0.0208444567840591","share"
"1","day","ride","6.105750000000008","6.614562500000009","0.0145441342929756","share"
"1","day","ride","6.614562500000009","7.123375000000009","0.0222967345108173","share"
"1","day","ride","7.123375000000009","7.63218750000001","0.0126753945710441","share"
"1","day","ride","7.63218750000001","8.14100000000001","0.0130491425154304","share"
"1","day","ride","8.14100000000001","8.649812500000012","0.0152489161309612","share"
"1","day","ride","8.649812500000012","9.158625000000011","0.0124191102663221","share"
"1","day","ride","9.158625000000011","9.667437500000013","0.0083933109796467","share"
"1","day","ride","9.667437500000013","10.176250000000014","0.0096106614270764","share"
"1","day","ride","10.176250000000014","10.685062500000011","0.0191358947525788","share"
"1","day","ride","10.685062500000011","11.193875000000014","0.0087457018986395","share"
"1","day","ride","11.193875000000014","11.702687500000016","0.0090126647160583","share"
"1","day","ride","11.702687500000016","12.211500000000015","0.0116716143775494","share"
"1","day","run","0.0","0.5088125000000007","0.0101125515238237","share"
"1","day","run","0.5088125000000007","1.0176250000000011","0.012290968113961","share"
"1","day","run","1.0176250000000011","1.526437500000002","0.0127394656472246","share"
"1","day","run","1.526437500000002","2.0352500000000027","0.013497640048694","share"
"1","day","run","2.0352500000000027","2.5440625000000034","0.0111697242808021","share"
"1","day","run","2.5440625000000034","3.052875000000004","0.0108814044379898","share"
"1","day","run","3.052875000000004","3.561687500000005","0.006919676227495","share"
"1","day","run","3.561687500000005","4.070500000000005","0.0081156696495312","share"
"1","day","run","4.070500000000005","4.579312500000006","0.0068022125878307","share"
